season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG+POST,00-0031941,J.Crowder,Jamison Crowder,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,-3,8,0,0.160205034073442,0,0,0.0416666666666667,-0.024,0.0457,0,0.5,1.5
2024,REG+POST,00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",4,LV,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,67,1,1,1,2,-5.82840828643494,0,10,12,37,0,0,0,-35,74,3,-1.20446636329871,0,-1.05714285714286,0.0810810810810811,-0.0342465753424658,0.0976490188818956,0,14.4,24.4
2024,REG+POST,00-0032128,C.Conley,Chris Conley,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr4h7vx02uwpr7xlfk6y",3,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,5,4,0,0,0,95,0,0,-7.27010175195755,0,0.0421052631578947,0.0537634408602151,0.0984455958549223,0.149557078388768,0,0.4,1.4
2024,REG+POST,00-0032211,T.Lockett,Tyler Lockett,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yz9p4pfwr0iyakhnwj4z",7,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,30,46,384,1,0,0,477,78,25,8.24481609371807,0,0.805031446540881,0.171003717472119,0.237786640079761,0.422956224264011,0,44.4,74.4
2024,REG+POST,00-0032268,M.Mariota,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",2,WAS,19,26,203,2,0,1,4,0,0,249,50,12,8.53099567957163,0,0.815261044176707,0.2044728184386,13,36,0,1,0,3,-0.928370213336188,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.72,19.72
2024,REG+POST,00-0032381,T.Decker,Taylor Decker,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xg3blm0zbnyigvjs1yj5",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,-0.367620860051829,0,0,0.037037037037037,0.0075187969924812,0.0608187134502924,0,0,0
2024,REG+POST,00-0032385,S.Shepard,Sterling Shepard,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dphqvpkeselgrselrvma",4,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,31,0,0,0,1,0.795802734792233,0,8,12,93,1,0,0,165,16,5,7.29256248642923,1,0.563636363636364,0.0789473684210526,0.15972894482091,0.230231314006216,0,20.4,28.4
2024,REG+POST,00-0032392,A.Hooper,Austin Hooper,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jp2z8s6pcanbitupycwc",7,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,21,114,1,1,1,121,82,8,-0.879466330581857,0,0.942148760330578,0.105,0.0900967982129561,0.220567758749069,0,15.4,27.4
2024,REG+POST,00-0032394,N.Vannett,Nick Vannett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srrlkx2mydsb8gfco6fp",3,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,8,45,1,0,0,3,42,2,3.25035882083466,0,15,0.0808080808080808,0.00647948164146868,0.125747758361149,0,10.5,18.5
2024,REG+POST,00-0032434,B.Allen,Brandon Allen,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xn9eheiy6kty4movmlak",1,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.1,-0.1
2024,REG+POST,00-0032464,K.Raymond,Kalif Raymond,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hogsyuf9rqnzydmhbsht",5,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,12,0,0,0,1,0.603927240008488,0,11,15,148,1,0,0,137,93,6,7.45080911705736,0,1.08029197080292,0.120967741935484,0.152053274139845,0.287888904801117,0,22,33
2024,REG+POST,00-0032688,R.Chosen,Robbie Chosen,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkcncqfwusv19fah3mbt",1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,5,0,0,0,47,1,0,-8.40638242330169,0,0.106382978723404,0.108108108108108,0.155629139072848,0.271102559513156,0,0.5,1.5
2024,REG+POST,00-0032764,D.Henry,Derrick Henry,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,134,873,8,1,0,39,24.1621708910461,0,7,9,62,2,0,0,-15,67,4,3.49979998351773,0,-4.13333333333333,0.0542168674698795,-0.015,0.0708253012048193,0,153.5,160.5
2024,REG+POST,00-0032775,D.Robinson,Demarcus Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lakf0xue1qqb7ed4p6ge",7,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,29,233,3,0,0,472,20,13,8.17966785376714,0,0.49364406779661,0.12719298245614,0.280785246876859,0.387339146498012,0,41.3,56.3
2024,REG+POST,00-0032918,C.Ham,C.J. Ham,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a23fezyvrzsse3q8yuxi",2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,1,0,0,1,1.45819363355986,0,2,2,11,0,1,1,5,6,0,-3.23341944767162,0,2.2,0.0869565217391304,0.0280898876404494,0.15009770395701,0,6.1,8.1
2024,REG+POST,00-0033009,T.Boyd,Tyler Boyd,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu",6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,24,170,0,0,0,170,71,10,6.07372885002036,0,1,0.140350877192982,0.128690386071158,0.300609586039284,0,17,35
2024,REG+POST,00-0033040,T.Hill,Tyreek Hill,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwjlpbkenmnsibawkht",6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,36,0,0,0,2,-1.77630077314097,0,24,41,294,1,0,0,501,143,12,-1.65992318622714,0,0.586826347305389,0.230337078651685,0.372490706319703,0.60624911240132,0,39,63
2024,REG+POST,00-0033045,E.Elliott,Ezekiel Elliott,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4yr6htg4dbs0bgcfqnd",6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,38,115,1,0,0,6,-7.8997488359164,0,6,9,36,0,0,0,-20,57,2,-0.802949182666403,0,-1.8,0.0476190476190476,-0.0133868808567604,0.0620577548288392,0,21.1,27.1
2024,REG+POST,00-0033077,D.Prescott,Dak Prescott,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtaggdnhuyl4pdwtv8j",6,DAL,142,224,1602,8,6,16,98,4,1,1833,758,68,-4.8401291188319,0,0.873977086743044,0.040900506815114,9,25,1,0,0,3,2.66446433641249,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,90.58,90.58
2024,REG+POST,00-0033090,H.Henry,Hunter Henry,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjob9akppefyo7py5tj",7,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,27,39,313,1,0,0,293,130,18,9.2465100597995,0,1.06825938566553,0.195,0.218168279970216,0.445217795979151,0,37.3,64.3
2024,REG+POST,00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxyaiwwkabzmmphouxil",6,DET,128,174,1610,10,4,13,106,2,0,1237,918,72,39.7676735354988,0,1.30153597413096,0.148989770583952,13,17,0,0,0,3,-1.31294822070703,0,1,1,7,1,0,0,5,2,1,1.72411598067265,0,1.4,0.0526315789473684,0.0632911392405063,0.123251165889407,0,104.8,105.8
2024,REG+POST,00-0033119,J.Brissett,Jacoby Brissett,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dps7iuuc2zwl68yppqux",5,NE,79,135,696,2,1,17,108,3,1,915,373,35,-37.6813138401495,0,0.760655737704918,0.00763797679447283,12,51,0,0,0,4,3.7770860097371,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,36.94,36.94
2024,REG+POST,00-0033217,M.Alie-Cox,Mo Alie-Cox,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",6,IND,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,12,100,1,0,0,109,32,4,7.49842846435259,0,0.91743119266055,0.0701754385964912,0.0620022753128555,0.148664750613736,0,16,23
2024,REG+POST,00-0033246,J.Mundt,Johnny Mundt,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,20,93,1,0,0,100,40,4,2.06398885264688,0,0.93,0.113636363636364,0.0597371565113501,0.21227055501249,0,15.3,29.3
2024,REG+POST,00-0033282,C.Samuel,Curtis Samuel,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq62ulflifrpjrcyknbj",7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,6,0,0,0,0,-1.51756046473747,0,12,18,92,0,0,0,111,46,2,-3.90166433373914,0,0.828828828828829,0.0989010989010989,0.0783898305084746,0.203224529707581,0,9.8,21.8
2024,REG+POST,00-0033288,G.Kittle,George Kittle,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",6,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,34,42,375,5,0,0,330,123,19,16.5638434665743,0,1.13636363636364,0.232044198895028,0.191304347826087,0.481979341820802,0,67.5,101.5
2024,REG+POST,00-0033293,A.Jones,Aaron Jones,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,104,501,2,0,0,21,2.32982074240127,0,22,25,227,1,1,1,50,201,10,4.18756273167674,0,4.54,0.142045454545455,0.029868578255675,0.233976186597154,0,88.8,110.8
2024,REG+POST,00-0033307,K.Bourne,Kendrick Bourne,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrovcaqql9p6xsycko83",3,NE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,29,0,0,0,22,15,1,-0.363627977903595,0,1.31818181818182,0.0515463917525773,0.0283505154639175,0.0971649484536083,0,2.9,6.9
2024,REG+POST,00-0033319,N.Mullens,Nick Mullens,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkbzegq3t29ean26xyp0",2,MIN,1,1,24,0,0,0,0,0,0,21,3,1,2.59322250972036,0,1.14285714285714,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.96,0.96
2024,REG+POST,00-0033357,T.Hill,Taysom Hill,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",3,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,77,2,0,0,9,9.62746050429996,0,2,3,2,0,0,0,21,3,0,0.181457654340193,0,0.0952380952380952,0.0769230769230769,0.0606936416184971,0.157870164517563,0,19.9,21.9
2024,REG+POST,00-0033375,T.Patrick,Tim Patrick,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub7mmdqtfzxnq9edsa2h",5,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,12,165,0,0,0,145,56,6,8.11401352277608,0,1.13793103448276,0.0821917808219178,0.134011090573013,0.217095434633986,0,16.5,26.5
2024,REG+POST,00-0033376,P.Ricard,Patrick Ricard,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri",2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,0,0,-1.029093404999,0,0,0.0384615384615385,0.00446428571428571,0.0608173076923077,0,0,0
2024,REG+POST,00-0033439,P.Brown,Pharaoh Brown,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,19,0,0,0,17,11,0,-1.90314730263614,0,1.11764705882353,0.04,0.0244604316546763,0.0771223021582734,0,1.9,4.9
2024,REG+POST,00-0033460,J.Ross,John Ross,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,47,2,1,0.0889839306473732,0,0.127659574468085,0.0689655172413793,0.185770750988142,0.233487801553769,0,0.6,1.6
2024,REG+POST,00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p56dg7zqqat0elh1g1n3",6,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,45,1,0,0,4,0.269111450349597,0,7,10,74,0,0,0,-1,82,2,-1.9268975678407,0,-74,0.0689655172413793,-0.00125944584382872,0.102566663771389,0,17.9,24.9
2024,REG+POST,00-0033536,M.Williams,Mike Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g38aikrr9weo8h1xpehu",6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,19,160,0,0,0,277,23,8,9.38349365243416,0,0.577617328519856,0.0833333333333333,0.183201058201058,0.253240740740741,0,16,27
2024,REG+POST,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",7,CLE,137,216,1148,5,3,33,191,3,2,1569,594,49,-62.5942760071117,1,0.731676226896112,0.0142763541844093,31,148,1,2,1,8,-1.84504060617721,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,76.72,76.72
2024,REG+POST,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,109,504,3,1,0,35,3.62051577797447,2,14,19,139,0,2,1,-51,168,4,-6.76190707529895,0,-2.72549019607843,0.0974358974358974,-0.034045393858478,0.122322070452912,0,84.3,98.3
2024,REG+POST,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg",7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,20,81,2,0,0,295,27,6,1.38713725609705,0,0.274576271186441,0.10989010989011,0.186590765338393,0.29544870057204,0,20.1,27.1
2024,REG+POST,00-0033557,J.Reeves-Maybin,Jalen Reeves-Maybin,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oczccxuvy4ltvjy4fhmu",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-2.93332363781519,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.1,0.1
2024,REG+POST,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",3,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,67,0,0,0,57,31,2,0.636444276493092,0,1.17543859649123,0.0526315789473684,0.0621592148309706,0.122458818802732,0,6.7,10.7
2024,REG+POST,00-0033589,D.Moore,David Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mysdmg1kkmxc6cywb1jh",4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,44,0,0,0,68,11,0,-5.82944994041463,0,0.647058823529412,0.072,0.0726495726495727,0.158854700854701,0,4.4,9.4
2024,REG+POST,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jeir99ccrbh5o9p9vn47",5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,19,185,0,0,0,209,35,10,11.2610802197954,0,0.885167464114833,0.135714285714286,0.206726013847676,0.348279638264801,0,18.5,32.5
2024,REG+POST,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amuag2qiwa9veml1lhvs",3,DAL,9,14,52,0,1,0,0,0,0,53,32,4,-5.48199965211097,0,0.981132075471698,-0.00454677742171662,2,1,0,0,0,1,0.37210929451976,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.18,0.18
2024,REG+POST,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,188,1,1,0,5,4.02757025629547,0,17,18,201,0,0,0,-34,230,9,11.277174304707,0,-5.91176470588235,0.111801242236025,-0.026835043409629,0.148917332967297,0,44.9,61.9
2024,REG+POST,00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,54,0,0,0,2,-10.0482069780119,0,15,17,155,1,0,0,20,135,7,10.2684380683023,0,7.75,0.0845771144278607,0.0140056022408964,0.136669593210419,0,26.9,41.9
2024,REG+POST,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",3,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,12,147,1,0,0,76,91,5,1.08109968060579,0,1.93421052631579,0.123711340206186,0.155102040816327,0.294138438880707,0,20.7,29.7
2024,REG+POST,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,0,0,-1.10770661942661,0,21,28,236,1,0,0,168,118,14,12.5275521276301,0,1.4047619047619,0.157303370786517,0.124907063197026,0.323390000417694,0,29.5,50.5
2024,REG+POST,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jetjlsljpb3shogn5grq",3,BUF,2,3,5,0,0,0,0,0,0,14,7,0,-1.77747739273469,0,0.357142857142857,,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.1,-0.1
2024,REG+POST,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrdbvu4iqy7wkqg8jq8d",6,KC,127,187,1389,6,8,11,60,0,0,1051,902,69,0.396203739516995,0,1.32159847764034,0.102088742166652,28,122,1,0,0,10,13.172406734615,0,1,1,2,0,0,0,-1,3,0,-0.403063578065485,0,0,0.037037037037037,-0.00625,0.0511805555555556,0,81.96,82.96
2024,REG+POST,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,16,19,142,0,1,1,99,69,6,-0.529739655205049,0,1.43434343434343,0.256756756756757,0.168941979522184,0.503394520800664,0,12.2,28.2
2024,REG+POST,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",4,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,20,29,165,1,0,0,120,100,8,4.54777477868421,0,1.375,0.204225352112676,0.11142061281337,0.384332457138373,0,22.5,42.5
2024,REG+POST,00-0033891,Z.Jones,Zay Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxtqpnwdviolravhnrkw",1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,11,0,0,-0.795249496819452,0,0,0.04,0.0814814814814815,0.117037037037037,0,0,0
2024,REG+POST,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,22,0,0,0,16,26,1,-0.990401559974998,0,1.375,0.0484848484848485,0.0126182965299685,0.0815600802982506,0,2.2,7.2
2024,REG+POST,00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,77,401,4,0,0,19,2.91698043677025,0,10,14,83,1,0,0,-17,95,5,2.51066523353802,0,-4.88235294117647,0.121739130434783,-0.0189732142857143,0.169327445652174,0,78.4,88.4
2024,REG+POST,00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",7,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,111,438,6,0,0,29,-5.01312820307953,0,34,43,252,1,1,0,25,235,8,2.43966451199384,0,10.08,0.207729468599034,0.014585764294049,0.321804237904385,0,111,145
2024,REG+POST,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2",3,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,0,0,0,1,0.215704405796714,0,23,35,198,2,0,0,233,91,9,-3.3955925767181,0,0.849785407725322,0.321100917431193,0.330965909090909,0.713327512510425,0,32.8,55.8
2024,REG+POST,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke",7,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.53554948145757,0,50,62,576,5,1,0,356,350,32,35.5114577961204,0,1.61797752808989,0.266094420600858,0.248429867411026,0.573042538089006,0,87.8,137.8
2024,REG+POST,00-0033923,K.Hunt,Kareem Hunt,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",3,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,63,249,3,0,0,12,5.06338502596797,0,5,6,36,0,0,0,-18,46,3,2.00487209338462,0,-2,0.0689655172413793,-0.0445544554455446,0.0722601570501878,0,46.5,51.5
2024,REG+POST,00-0033925,D.Foreman,D'Onta Foreman,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shlxaet74pmn8arznphw",6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,41,129,0,1,0,5,-13.8473089779727,0,5,5,46,0,0,0,4,42,1,1.88519023580011,0,11.5,0.0431034482758621,0.00530503978779841,0.068368700265252,0,17.5,22.5
2024,REG+POST,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp",5,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,19,183,1,0,0,217,35,7,11.7310928231454,0,0.84331797235023,0.11875,0.181135225375626,0.304919657762938,0,24.3,36.3
2024,REG+POST,00-0033948,J.Williams,Jamaal Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",7,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,30,120,1,0,0,8,-4.38477714943449,0,4,6,21,0,0,0,-24,27,1,-0.675742199954696,0,-0.875,0.072289156626506,-0.0412371134020619,0.0795677555583157,0,20.1,24.1
2024,REG+POST,00-0033955,J.McNichols,Jeremy McNichols,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,25,164,3,0,0,7,9.18710502725954,0,1,1,6,0,0,0,-3,9,0,0.0829257256118581,0,-2,0.0333333333333333,-0.0172413793103448,0.0379310344827586,0,35,36
2024,REG+POST,00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,40,0,0,0,1,-1.27912061750766,0,2,2,12,0,0,0,-1,13,0,0.166259189136326,0,-12,0.0540540540540541,-0.0033112582781457,0.0787632002863791,0,5.2,7.2
2024,REG+POST,00-0034159,W.Dissly,Will Dissly,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdpeoconvviwkufolxr",6,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,26,192,0,0,0,88,146,10,8.8794145340454,0,2.18181818181818,0.164556962025316,0.0823199251637044,0.304459390652568,0,19.2,40.2
2024,REG+POST,00-0034177,T.Boyle,Tim Boyle,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qlf3rshybuxxpvezcxwn",2,MIA,15,26,153,0,0,1,9,0,0,174,88,7,-7.09820680436678,0,0.879310344827586,-0.0169228536238729,2,10,0,0,0,1,0.649375770881306,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.12,7.12
